Purchaser,Copies Ordered
"Bank, C'ham (see 9603)",1.0
Bridger 5th Imp. [Impression] (see 14492),1.0
Btan?,1.0
Clevedon (see 12891),1.0
Lit. B'shop (see ? ),2.0
Pym & Chapman,4.0
W. H. Smith 2nd Impr. [Impression] 68 net + 182 charged 4/4 see 12207,250.0
